LOS_0_0,LOS_0_1,LOS_0_2,LOS_0_3,LOS_0_4,LOS_0_5,LOS_0_6,LOS_0_7,LOS_0_8,LOS_0_9,LOS_0_10,LOS_0_11,LOS_0_12,LOS_0_13,LOS_0_14,LOS_0_15,LOS_0_16,LOS_0_17,LOS_0_18,LOS_0_19,LOS_0_20,LOS_0_21,LOS_0_22,LOS_0_23,LOS_0_24
39830.30339568058,43913.07369882356,48147.82546220426,52578.75428814961,57160.16174298251,61812.79348417977,66493.39381143253,71145.1241090337,75747.29184717013,80176.62571370353,84314.85157066994,88028.43642535254,91164.2192874087,93515.16939533292,94841.2566336672,94852.4942190867,93366.4803855391,90320.43037874343,85767.32413019238,80023.81482239516,73407.38473793032,66249.40306984064,58809.702543770516,51223.52743080293,43372.52915922972
39602.8337239718,43477.65087149555,47424.60196824552,51463.7172219153,55523.37867906503,59500.466308798306,63324.74955727096,66919.73304235667,70244.60817968372,73186.57834591568,75663.02297528952,77616.4383141841,79008.56166046554,79794.6144128027,79926.35409675863,79296.87614971113,77887.29188055263,75692.64979415128,72710.12013361164,69077.67823946942,64849.8889651748,60075.64780177317,54748.12118498206,48845.62956276345,42198.41856528022
56333.70899799083,61920.54816933509,67617.14861006546,73446.9022648868,79297.64595108113,85015.56250051664,90490.15053337364,95604.9320366892,100286.00530099754,104375.4001075035,107760.89346085714,110379.02285688033,112198.97731271521,113182.72718973964,113276.0274227566,112332.37183340263,110326.57779186073,107247.16716486699,103102.29917521567,98093.63241772266,92277.62298292297,85678.04395810996,78218.24782851707,69829.29444957891,60276.9338963553
33916.102540096064,37187.39750792144,40506.31076566753,43886.45107250123,47263.55506812876,50544.78953546295,53666.061809260216,56561.81228016649,59213.796765229934,61573.39054150043,63683.73474904683,65700.55092128669,67887.82518159624,70366.65190581183,72795.35519246465,74170.33168550865,73316.12015750428,69835.25930310778,64679.52520037694,59368.93950588107,54700.44281028038,50487.98786503473,46170.091272385696,41400.988832787974,35930.15476682745
38689.21794052485,42456.772607751926,46288.471386262754,50203.3587520835,54132.99748181063,57981.95949147544,61696.18354022239,65228.842392809616,68596.82476934997,71777.71351679415,74814.03290899009,77781.28094664321,80720.21096261864,83482.11051494331,85624.53854930973,86424.30390002554,85233.75827070202,81836.31768660502,76664.52499927826,70684.2106233264,64687.84842014526,58989.18829241897,53397.38642909631,47581.30448584466,41144.48409651585
47872.83702195019,52705.91930971987,57676.6402538058,62819.89106659107,68058.0218109838,73274.50980597691,78390.62920865447,83315.5101821208,87994.55696357554,92275.74232440445,96029.87529408325,99145.23754070008,101523.70861785651,103053.39876169316,103620.01534200259,103052.95918423645,101293.62410171192,98320.29928902508,94132.64723776915,88925.52593304639,82825.02365589827,75979.39390012834,68496.75536642651,60446.74251176146,51689.61586319053
54990.76761631171,60439.02911200962,65992.42718202899,71672.51102977835,77367.76060122564,82924.32135737616,88227.66371750571,93154.55569262989,97618.01247697567,101445.47924712519,104507.71101695833,106729.57632893363,108085.43814225089,108578.73061902364,108241.44629648354,107041.26812746769,105058.8012539296,102318.75707561431,98764.91971150434,94454.7070348413,89298.14180257088,83230.079013618,76169.10142937386,68089.42958749906,58812.50037228436
30576.800505120205,33604.69380434274,36722.292261432915,39963.0462379796,43295.56644732507,46665.0596286448,50051.05223402305,53426.87486264916,56804.57298272403,60116.96459973585,63302.74807561814,66277.59911194467,68922.56416556932,71041.37537934002,72376.60069422559,72611.48614725885,71520.14593852175,69027.83070274777,65226.23600230601,60478.94190184756,55162.607119747154,49623.69969150301,44068.73411569646,38542.81966789283,32861.56527599693
56054.855812938,61608.80350622916,67268.70542265044,73055.71085787515,78855.0294311601,84508.96818457585,89900.09620741091,94903.52941229944,99434.57874901488,103329.97993348468,106484.3872081172,108866.05818237353,110508.59998297239,111440.99427037833,111620.9252977586,110817.334822429,108868.97324800781,105717.93785958747,101503.80284032493,96583.8396341582,91040.2560158244,84774.95718328709,77589.73522737766,69382.84002602207,59945.01086684541
36134.93956020112,39865.73607120588,43748.92534087646,47828.66435322378,52068.91439330165,56400.50408406399,60786.84869691195,65176.29512853657,69552.13874248548,73795.4521180145,77790.0342479928,81400.36784264915,84470.67059290552,86794.15709058235,88135.11084354529,88214.2306566096,86850.52837251964,83983.5871571161,79663.18457970451,74187.73303662577,67869.23827794971,61036.12170888648,53965.73418448537,46813.747461483465,39494.82266107196
38449.13350791162,42339.19446898034,46354.526081878554,50530.70223196403,54815.88946618764,59125.073373485444,63406.13124847762,67594.7496126922,71661.09360933669,75483.13811114569,78952.04358759198,81958.32127627563,84389.8688167514,86104.6895782233,86946.23120085434,86710.44613074466,85289.22859767886,82646.4904615686,78805.01510974711,73990.0713009714,68400.26419148913,62249.00750544887,55705.32632270713,48863.99780121385,41612.16741459225
63587.88056701915,69918.73237802497,76375.58287085436,82982.33930937153,89607.3649756096,96071.51630076289,102240.46704411594,107971.20471063102,113160.57683015623,117613.26078827845,121185.11654857984,123797.93936274783,125429.26937830242,126082.40645401095,125777.66474859873,124449.63934224176,122162.27360173682,118932.26151117048,114717.72886212198,109625.1954020255,103580.29291026635,96512.0288165909,88305.52307451642,78911.58002655527,68118.2164937844
52550.06545315531,57854.382768668205,63304.37085493602,68935.5675103432,74658.65332648743,80342.93002705305,85898.41663372399,91223.0816025381,96252.29641450245,100820.61255758409,104788.9488245343,108042.35903707748,110484.57475263221,112009.310918488,112510.37545259351,111820.31219168704,109893.07927472297,106709.77189908407,102264.08400453681,96750.74999066768,90279.04580015551,82982.99637702796,74952.22381905664,66247.02025372916,56710.70856978996
33645.729539000815,36963.66113517709,40364.038173630404,43873.70935189441,47444.45245295884,51000.34275813024,54496.49585517966,57880.210029607966,61133.18590806787,64160.88018721173,66885.29087252384,69230.46164543602,71118.05258011405,72439.36445443168,73066.49769156479,72821.5985349787,71610.58161226715,69403.51557241574,66227.17663987633,62287.89315603641,57758.73321091961,52810.000299684725,47546.40678997121,42002.50465577872,36033.11107760672
36257.29533815506,39864.16943215192,43568.73798092377,47401.24263066634,51310.21177257869,55214.612186931314,59066.23146118766,62807.97432148846,66417.68482502327,69791.04912464903,72839.23481127179,75474.50595200679,77605.45053879744,79107.68495063027,79836.46831303841,79595.89716381856,78281.09660344715,75857.44366304546,72353.7947099262,67994.7874386125,62972.62317608824,57481.40919071954,51648.382826919355,45524.33252575685,38964.43848901584
30195.999518769368,33083.67798658259,36009.08779432826,38984.396723064405,41953.38556372547,44832.94818117358,47564.64825392427,50085.182701056416,52368.49985419134,54349.10101240197,56035.07121290051,57545.31062748534,59170.82188130506,61152.46053144197,63333.34411199405,64743.14214255495,64055.482784530366,60818.82068010524,56174.39634765388,51708.07986429213,47964.38400980441,44525.19072218914,40844.35585846076,36691.42180579807,31893.890821665813
34713.808139384935,38070.090946274584,41478.18459272621,44953.44230132829,48431.94326506161,51821.235397224045,55058.56810086425,58077.00354458503,60846.24765073152,63275.266169633345,65306.8684778058,66909.94286472943,68069.60427269613,68754.4196750603,68909.38710609725,68407.85863344195,67197.7143092705,65264.73531045921,62635.68080343539,59481.57880440379,55887.05237547791,51888.03080771106,47436.8514503207,42471.12559816942,36815.26508041426
47873.489218747585,52585.647177446146,57382.88640370316,62283.65673321594,67191.81252586133,71973.08650721378,76527.88932199187,80748.53549041192,84561.58645024982,87816.08775736109,90400.98773499136,92252.76124802764,93353.06374857132,93711.2317277059,93364.28978388183,92292.15747039639,90571.79645476791,88228.90382504964,85210.87896067298,81558.65300297317,77183.64129678569,72017.57707141081,65983.77415602586,59056.892716276394,51078.54400074596
64696.55936668613,71141.51905479618,77715.19877993208,84441.68117388638,91186.43492786193,97766.45071716647,104043.53584520715,109869.83428527185,115136.00201314212,119638.58547466116,123226.32138315715,125824.2979535201,127448.13824769421,128171.79394077457,128081.24961510363,127000.47699996002,124737.9699523803,121220.56455023172,116653.66175257412,111384.72077184278,105289.1815419869,98168.39715432934,89854.44923740074,80305.14962099805,69318.97736289601
52749.25812109791,58060.33331506107,63514.891113906866,69150.06685491346,74878.49256468544,80573.40049036435,86151.5505467042,91519.4289965037,96623.1518853826,101308.21993827006,105443.87262092906,108916.19500707432,111618.18240497808,113413.85397175713,114149.50052436022,113603.50247940168,111681.76228049285,108348.28312621573,103622.55489030428,97764.60715741134,90959.63842810725,83405.11648618255,75214.31879877845,66435.58939519327,56877.44902764404
40048.95714244568,43958.950697007815,47938.32801437918,52007.65965831913,56096.87736007601,60108.341088040004,63986.88604701669,67683.22714664174,71209.04745552612,74527.87693906808,77658.18289882546,80641.39973179865,83482.91948156375,86025.3541145264,87877.8332265298,88425.46089913836,87144.94979830843,83861.26871144417,78909.89779598339,73099.76574302622,67110.13090666161,61258.987142605714,55428.27114602,49346.6489332541,42635.09973458995
22448.306333299013,24537.134942419856,26643.25610619281,28776.15568949892,30897.176740912953,32945.509304068386,34880.13351143945,36655.4382490058,38258.82983662535,39640.37062491201,40805.03642730388,41832.743934921426,42922.03135693321,44237.44819114153,45676.21734054809,46580.178215325446,46054.66062114358,43798.92084512862,40581.41649213887,37477.136773544764,34855.80862227528,32431.227775837087,29831.9224394129,26896.564491350295,23489.40394667838
39513.52704700826,43361.91479786385,47272.60009194671,51260.96023737962,55249.595445661995,59128.24966323232,62816.35156172192,66226.21402644116,69303.16490286468,71926.70235757365,74017.74856026232,75549.5820636379,76563.15755285016,77118.765727715,77234.40249261048,76723.28505188988,75383.75221802143,73147.82685479119,70204.14391411387,66876.45652127129,63174.94835832221,58956.890938422635,54072.781607610246,48469.33480020175,42001.18962532222
30106.081626745843,33014.81826424561,35981.39937710796,39030.55856091044,42124.522200937594,45205.66474767643,48255.684040874905,51259.80850774663,54256.39473539675,57225.75580523325,60171.00856400309,63075.87094475325,65866.45728440015,68329.37950714868,70100.21128467882,70690.17699376178,69703.8840689941,67011.2401752551,62827.39027563166,57756.01003778504,52389.87050592355,47145.253752346536,42116.114777788825,37173.808515960474,31996.469040998712
40746.42668005252,44827.40395652291,49026.08800514784,53379.221552552895,57831.741667163406,62298.280015504664,66732.92771217095,71081.84684591541,75331.10031621647,79376.28302054493,83125.13929212357,86476.50876810252,89308.26010201694,91435.15599056939,92623.89898218926,92576.28706151403,91104.3423501531,88143.20113636518,83761.99289961778,78304.93619354528,72096.42421027596,65446.92076955629,58540.06782336118,51426.46965414452,43911.238512087046
36426.90590461833,39957.03828830534,43541.32502531364,47194.07782246915,50844.9013815866,54392.425986694834,57763.04301771811,60876.270638111455,63683.060160985944,66069.4243081359,67958.1601160833,69323.34157644933,70231.47479364001,70922.95016497254,71800.01207904622,72363.13418485384,71379.50078647421,68417.63206090033,64681.94908567719,61335.36376780068,57969.329186192976,54141.27500979084,49686.06783364333,44567.198933532534,38652.9134384874
33072.1920076669,36266.36753202333,39513.83401758326,42833.96317881973,46173.98930721784,49457.84588364608,52647.348709675156,55708.72444413393,58662.85473108975,61481.49303207338,64176.4808054918,66765.7206454816,69228.02221156802,71406.8733545843,72970.7940464789,73425.06802430183,72360.16357743173,69641.31605989835,65517.02458568296,60624.84974357484,55529.61852280302,50543.1329452082,45628.714800309055,40586.883500388685,35089.37517808859
39751.06417764642,43643.039768265415,47606.724254214394,51660.68610769246,55730.56318449828,59709.15171495758,63519.93514953464,67078.69961899912,70334.06575996346,73162.61288645466,75472.78125455245,77205.16931842882,78331.28097768764,78835.57850634624,78718.60876796789,77930.59556911844,76505.14334786472,74455.2200405718,71749.41130589067,68457.08386580605,64553.32778140557,60025.634942664416,54845.337007255905,49003.22219494288,42358.48774677365
33807.90952533938,37068.00237323412,40375.34362324754,43743.33662570176,47107.519958272744,50374.10493986186,53475.498487408404,56337.354642354294,58916.29822115226,61107.62950131664,62840.73278495649,64088.55015117574,64900.11076812334,65387.38241865318,65673.46383059,65508.63456210014,64436.15218686786,62299.39386147846,59539.89435334598,56670.85698850234,53587.47374914002,50063.5790088039,45964.699895230995,41256.33317311043,35811.90417008813
45288.91647794031,49821.03622046687,54478.15326994996,59299.331544700064,64221.526930286636,69150.97973268983,74040.30635627212,78837.16647355352,83536.18642139019,88039.1783167053,92262.29625518942,96108.2876836926,99443.79596597794,102040.96033520327,103589.6789993893,103692.47790159761,102079.47199692823,98656.76487278771,93540.57291571106,87199.84307395086,80083.18029653408,72589.8612625706,64912.97992814155,57062.0406035452,48769.261816402846
38115.6304128824,41968.460587398426,45953.729632847775,50116.200752120516,54417.60526778471,58792.606342400206,63217.903237047314,67662.508508358,72138.24308777133,76560.59661317623,80845.52595378809,84875.75727740867,88483.88924062041,91398.68410693982,93266.42159334439,93663.66365314306,92284.22797026484,89022.7534626163,84003.17857275788,77707.33103472773,70643.81598330433,63290.704827079964,55943.606264615635,48683.09102162755,41293.66917029015
28434.673221652185,31140.74249838217,33879.88579963235,36663.651774062826,39439.77559225267,42129.97216736457,44678.89946627971,47025.10346246609,49136.61741194473,50925.016388334356,52334.09752745963,53350.424274167206,54048.25758458077,54676.72011053141,55647.8733019335,56444.83733361216,55768.465955474036,53166.476579789734,49902.3520868078,47179.12016106622,44592.403249654366,41694.561064817244,38329.90072116285,34463.57720522829,29983.18119995105
35127.937193655074,38660.33669814194,42305.01307906514,46096.844319201286,49992.34701371783,53918.5193646115,57834.85434191448,61690.33725231918,65468.57123442077,69065.68688070955,72387.58355771778,75332.01662720896,77784.71515161831,79589.04738320151,80562.27359614035,80473.66675251212,79184.69167935105,76649.23455715418,72907.6883161426,68217.32964501217,62823.324211889805,56976.19273876106,50859.74256624504,44559.384741671856,37947.50351478575
34854.77434257449,38308.20090883485,41850.54126930875,45509.067069487406,49232.407480163485,52939.795414492386,56581.02676578772,60096.92295512854,63461.767543915135,66571.33714660912,69339.06455472337,71684.27739447546,73529.6829945935,74776.41098287229,75315.06360334072,74988.88606466672,73725.28384202345,71501.41031795752,68331.36559069039,64395.30955111731,59833.650501496944,54792.46873994646,49370.789877698146,43613.57926242207,37390.6567572216
62495.34295775871,68713.34630176527,75054.27150278981,81541.45406503016,88045.38653148086,94389.46772574642,100440.65806199014,106056.6480469503,111133.23175814944,115473.96240395261,118931.73969145899,121424.73331817043,122929.67977863301,123457.99173752165,123050.9494157283,121674.0247808919,119419.02241823684,116312.36085381209,112294.04720683461,107430.22509602812,101610.37702873144,94746.25500374485,86728.86740562809,77522.89289172812,66931.2488229829
29121.1163510649,32033.19909478772,35040.03834908756,38172.98949810998,41400.36416302329,44663.90861535455,47933.12728469936,51167.15641487887,54357.52854019407,57415.53901336969,60260.7135288545,62801.760867261124,64935.78316833927,66522.48899881185,67400.15444372983,67366.6157092557,66296.51746888406,64150.392288475414,60963.58605486874,56958.30527859811,52354.97308827716,47378.30446909184,42204.11034242319,36918.23778612247,31418.736752150082
50049.37584499161,54984.093816199435,60008.89703765095,65142.806376697605,70284.5228698117,75293.33191175321,80064.4932796526,84485.07674958721,88476.88816879512,91882.23868340421,94586.41402109258,96532.6774908353,97737.58270663716,98319.51705000825,98494.19370610929,98016.81382673155,96364.11114950909,93349.86756038349,89502.95337316016,85393.84554569134,80762.80269566982,75355.92632408855,69042.22162541507,61788.45659964154,53430.15657224304
38574.39666110762,42445.83327270053,46440.66578007269,50602.392862604516,54891.432104285326,59242.93284774616,63637.60867135817,68051.9052708573,72510.33483519412,76945.17968864049,81291.3604669102,85446.33627839846,89244.86443219698,92393.02477815306,94486.01671671933,95032.37785441271,93663.83822737537,90254.20214039627,84966.63342433226,78371.58315551294,71068.49994819114,63591.181120003275,56226.27281264907,49006.92591235332,41660.16000772716
35122.40773212039,38540.38514658312,42025.05798927318,45601.02618064415,49217.01980226178,52798.865740227215,56314.89541991452,59738.09659944413,63098.45423567364,66367.90288389097,69549.9161706135,72638.91960407901,75574.52680422032,78147.45342928602,79976.02597971403,80529.23811308181,79377.82133058604,76379.1379500227,71776.66286243527,66237.06410615507,60387.44828157502,54637.264424969995,49032.41474623511,43402.394138399395,37392.47311157491
36275.04446245613,39789.523766612954,43357.77000464219,46994.065058691376,50628.426877405116,54160.19152149034,57516.96207834305,60620.76985589124,63430.1202113694,65850.0251122195,67842.67299127867,69443.18937619733,70772.77072101747,71921.0038823248,72792.23598980937,72929.79513334771,71803.29656713814,69233.87257302488,65670.34622049474,61834.856324713226,57993.64979934429,53972.853964616384,49481.61757402248,44376.63824760393,38488.30110430749
44177.93508450227,48596.48972093958,53130.30382547973,57810.48644699972,62565.22171518591,67287.54941920396,71906.86779724086,76342.61784809802,80550.0897114906,84395.50876913081,87767.56570923295,90570.36234241819,92718.43662086171,94108.80251705344,94631.19953260565,94119.3067331663,92511.10412820427,89784.52131044088,85945.8383399037,81189.09563890741,75643.7833486247,69452.46046001842,62704.84971209974,55446.38433225193,47524.08996920875
34147.885734757125,37513.37628543245,40961.75226989714,44520.45292856376,48140.94110390627,51747.321054216845,55296.09268351373,58736.62187543982,62054.025152931456,65156.886302094725,67970.01532405037,70418.05959827793,72418.97833384488,73852.71168173334,74572.3388329081,74377.0650374612,73153.0167926138,70863.3288936971,67545.65510187406,63434.40937584426,58733.29598166562,53636.52536371011,48255.413467853155,42617.52385465322,36562.344964635406
27035.605399860076,29693.894529683916,32427.05302679184,35262.97928469566,38172.2113531889,41101.75080055092,44026.4491574602,46913.31830299356,49762.58500276927,52501.42479189743,55066.03650404445,57380.6714818464,59354.27512010984,60851.97722902339,61709.49756569263,61718.646540410686,60744.52818118804,58744.903542352244,55765.44168493093,52041.320599593266,47806.3443182724,43286.23121546135,38635.16425617211,33907.58383678413,28975.603823545207
46458.300327457844,51053.4189569604,55749.54523296345,60576.93067668048,65460.408610899474,70294.56140651635,75022.59465631496,79589.10942348873,83994.64244877885,88163.59105550345,92052.20380822883,95617.17227657481,98775.64104490819,101322.72292374063,102919.72600437202,103094.05215100323,101499.74201250936,98018.63232894654,92835.00174727112,86537.3164143754,79654.9604170502,72566.33504714638,65337.35377005461,57844.269246635864,49735.70616007025
31719.950696691427,34765.86481119735,37854.740480580665,41000.67547830071,44146.69589187362,47210.3316732394,50140.12000846474,52886.46055997357,55449.19444695036,57789.53538766454,59926.08354616695,61917.580281034534,63822.11364540156,65578.88590195403,66914.94605085862,67324.34295991281,66343.75247627363,63820.834800287616,60081.544410906885,55821.51313632577,51554.6299976296,47412.8762779316,43198.30673615232,38671.04821848718,33558.39731860023
46683.87146960334,51336.52304836268,56103.247159762,61015.58682834409,65996.54328179325,70934.37431206947,75757.86366827128,80388.05657227636,84785.63708797932,88822.22449521795,92393.26961655889,95407.63853240559,97776.66833048605,99377.53209046197,100062.28911196718,99614.99207038723,97933.68791976945,94981.91914240146,90789.93738203628,85615.90236721627,79651.43148400779,73083.40051506607,66000.14787651798,58418.06555233646,50136.60279484103
45274.65406647808,49722.83842663303,54252.18927326914,58882.19488503991,63525.36109096657,68058.77779097352,72394.8507199829,76439.44621498724,80135.07491950889,83349.16878104533,85986.01228061151,87987.37078227686,89325.59154866893,89977.87820501867,89925.66837339234,89085.57637661764,87470.81748887544,85086.03407074402,81913.95930204082,78070.65338498952,73560.96240413774,68386.03236822433,62497.10963091588,55857.60941272638,48287.38385363492
30956.425333837564,34068.57570585928,37280.42268899625,40619.389187995366,44045.41660799549,47486.197206275974,50895.02201406479,54212.13677245037,57411.25902034476,60383.23751087653,63036.262059812114,65281.32729141719,67037.159389648,68211.94945966895,68716.31386940289,68422.04119289221,67272.2535059337,65253.97300621285,62367.02101611288,58747.39897733326,54504.811021491056,49760.93062766114,44636.94355745306,39215.90767222244,33430.84898618166
45214.45196492495,49651.25865807605,54166.06762487886,58776.99942086316,63395.21739094984,67896.85498762046,72194.39988854379,76197.07914570541,79858.00976161163,83067.4247738977,85768.39477541432,87954.46640030372,89645.09191986661,90812.56501736636,91331.37065449066,90919.28067736945,89374.66599276388,86629.7583911347,82827.98229122542,78365.38813419086,73463.28488201112,68152.78706747442,62281.24994225713,55705.8690701771,48191.64618695429
54817.29540439685,60255.78097794032,65804.70037559305,71489.23550310834,77203.6271545932,82801.98995920653,88182.08651728136,93235.70215893953,97897.22715385913,102015.30176023317,105479.22932494688,108218.37156266709,110186.77047218963,111324.22980756935,111553.22695743732,110710.50770426904,108755.23585023521,105670.73473605972,101468.04908622759,96362.42463896064,90442.95076459278,83776.51637242598,76326.11898440945,68039.08737989284,58679.75247187627
46028.08778741507,50797.27713146234,55747.88523823514,60921.576974532676,66256.20290087933,71642.86598997955,77007.70704155121,82256.80603768866,87337.45664788643,92080.27239197252,96336.06667652333,99959.92238211326,102816.59247451386,104755.66255723052,105629.897841281,105240.36952518215,103495.46189938838,100369.41202684934,95862.58279958364,90180.95285284716,83494.73603620712,76001.04998117585,67901.98862119863,59346.934185287595,50275.9044972011
58265.618777991454,64047.70558081728,69941.76068174835,75969.8653607613,82012.48761005275,87905.92416364446,93528.16996977625,98749.17469116865,103477.76317764547,107536.60847700211,110796.9240181771,113189.97468681658,114697.48908728223,115321.29348018058,115073.5754268947,113882.39146696405,111793.62161039206,108819.40431025163,104929.89665287541,100238.93328418468,94693.14238731166,88231.43251985373,80745.46956932588,72183.79227378494,62344.859692628976
52323.43840883382,57511.15303675057,62806.268925781085,68234.77725803894,73698.6946141526,79061.88571418956,84231.31834735535,89108.30754284126,93636.91024166936,97676.35372762881,101122.85406098534,103905.26618347043,105969.36389605243,107237.5100260924,107607.7094751691,106893.87843354937,105029.88572323213,101990.98435861841,97800.01737998087,92696.18718592552,86808.21374551914,80239.5620944323,72979.78551957798,64982.575475031976,56011.4766341396
41561.63847204562,45837.66005647221,50276.95176893076,54926.65082603135,59739.802954120314,64634.9370394911,69568.26666363124,74481.87660177058,79354.81307515212,84059.10855543734,88470.24092824773,92445.77830694866,95820.01494633369,98367.39164432992,99824.78057181595,99877.16838467369,98323.23740143658,95092.98412771105,90246.53151740294,84127.63373912111,77084.88512734657,69481.59952446987,61601.395624381315,53590.900456486386,45327.173649217024
36563.25088164903,40107.46919610443,43706.251080853595,47374.047111998785,51040.38945108316,54604.192923043556,57993.485045441295,61131.95469961219,63982.70626600078,66458.59813001525,68533.24429947908,70250.53578874786,71719.56263531743,72993.4033607754,73928.9317061019,74066.49570256192,72919.56179826909,70325.06023602793,66677.82364146067,62673.93964624337,58642.63549280993,54481.61765285767,49906.556621848285,44743.83851728326,38801.31891030387
30181.231964543094,33114.00578491663,36112.679992860685,39204.63148151227,42354.37674414701,45505.70872362094,48640.19195940418,51739.48695875412,54832.6890185766,57882.72720875633,60867.819434481586,63744.25328773036,66419.6984350908,68689.38179561973,70238.7772702722,70659.58549485399,69636.60846631152,67066.2295709097,63105.871131582404,58248.2483132099,52987.48838376692,47709.94749887169,42555.979221298665,37465.04127464378,32164.14894191291
58024.5931132098,63887.543071716704,69907.21854866165,76119.3241526201,82420.13670856859,88660.6179882724,94734.92933910794,100524.55905513385,105949.35982021877,110823.95164667128,114994.73980963224,118342.58755953056,120777.07165154854,122208.48799756826,122555.99430746026,121673.36344185649,119544.72510597778,116160.26132548039,111498.28434662842,105732.09413598258,98926.28568474858,91176.34279905664,82541.86714857415,73075.8855080286,62614.30138075383
40161.298481379854,44077.48570916299,48058.81167586893,52122.219625419464,56191.47252238756,60159.56389506857,63955.52711455942,67509.5385354214,70803.60042881014,73773.09490912696,76417.43057126353,78788.07091355452,80944.87210866269,82830.40849033334,84168.81445100407,84431.68624230457,83147.16750536916,80157.54105473882,75798.28218537281,70800.65665663511,65678.39782907533,60548.69412584537,55185.93654914939,49339.64101707176,42714.51276639153
43417.56775815364,47668.495924170595,51992.02173617668,56404.87952781211,60820.829237159196,65118.354994877474,69207.98525840498,72992.78146148029,76409.2599122153,79321.99091821468,81633.90263314734,83291.62660039689,84283.65581030212,84620.65552005255,84331.7509352792,83385.21274339998,81834.5592837483,79698.80684208772,76942.9038204444,73624.18379899947,69675.863064944,65033.92746068401,59620.58231357328,53404.945896390884,46236.211992883014
32083.540417627915,35165.83701629998,38290.83411877673,41471.33861345864,44646.80031154503,47728.41616928325,50652.554060676135,53349.02231490176,55778.474001752875,57843.004000545385,59480.356137459596,60673.95471958919,61484.917453303286,62011.13049792,62312.05411797886,62138.822598245126,61113.26305561485,59107.68817764569,56476.87487561852,53685.78818981182,50720.48711516272,47381.12609289968,43514.787848517866,39076.43546760707,33941.36095227696
33826.83913749437,37234.37176172352,40751.51644577805,44410.44513137779,48167.77026085198,51949.19153059215,55709.67793556208,59392.33170126017,62973.29105021985,66342.79507526304,69403.87801193367,72057.71978435028,74203.9265129356,75716.6796327782,76459.3963209567,76253.11846353029,75002.58585708293,72677.9508748775,69297.5082595582,65056.918444780065,60131.16095040567,54707.79918201207,48942.81865447558,42926.171581356844,36562.197260319976
40209.996401359196,44130.28956604641,48114.865412334504,52179.60425748443,56246.16161911759,60203.8804362477,63974.94369331237,67479.62607326038,70685.79007316689,73518.4837850589,75983.04233017526,78175.4131369608,80260.0004993799,82285.42185038136,83974.8576743637,84605.80818472715,83408.45372041396,80122.65110784804,75356.77029295494,70179.69949642377,65187.539447033865,60305.23749305851,55124.34911738623,49360.94433637664,42758.201199155155
58426.77871062055,64344.36573140736,70424.3725380383,76703.14401000367,83076.69071342058,89394.50938678852,95549.0684319611,101419.27386317193,106922.62648379728,111869.22232233704,116101.29686489803,119495.94810004967,121960.4164073755,123404.91789204929,123751.07408902212,122855.71505124471,120706.18711229476,117294.18792417244,112594.8457915214,106776.05798554237,99896.92882729495,92049.55048641068,83297.86054665322,73702.8550445212,63109.75392306302
57625.96326847298,63347.13507750085,69181.27096089705,75151.3823685042,81140.74569243775,86988.93663096314,92576.99307597098,97777.26374865284,102499.65643998068,106565.43998125543,109840.1691931207,112244.6364854956,113748.53799597533,114347.46243549154,114062.14511410396,112844.69211281814,110766.93009973262,107849.76440261907,104041.11556952646,99417.7172582649,93904.32422323796,87448.65931836845,79971.85922352654,71445.84355158948,61679.38471924925
45086.82690137347,49658.44202358148,54368.50555061867,59250.55043580369,64233.362370436655,69205.59229880381,74090.40360950893,78796.89807092602,83270.48324178832,87358.66621559524,90932.66110740331,93880.68449649318,96108.37714692159,97515.71154733043,98008.64160524253,97441.52578892237,95771.27216012657,92984.42209888672,89070.62766666716,84190.96712422301,78442.95551910061,71947.96298607248,64814.397558789395,57125.4820477066,48775.99582133269
30559.949007797102,33485.15105331687,36449.037878037256,39463.88529921061,42472.5887467984,45390.77268040924,48158.34753806639,50708.670452111815,53006.25825532171,54961.6840928036,56527.578904782,57728.446767028014,58753.70405682977,59879.222128572605,61256.661730926826,62191.2010380774,61443.97542085009,58587.951169987806,54769.49116565907,51307.73126480547,48223.26240867721,45014.563387690425,41350.148256481,37150.378504163935,32288.613477780782
24837.64044595429,27173.025112660605,29532.275367185597,31926.124780794256,34311.431816869954,36622.54785349909,38817.972051141085,40856.251532533046,42739.808406016615,44441.51442477904,45996.7522492884,47496.48120642089,49060.660001468445,50694.496013147196,52140.133839216025,52820.34889225808,52133.47057694645,49881.62834499303,46522.11633369592,42885.46923149007,39509.94022051599,36412.16548891629,33302.6646775832,29933.582724517353,26083.951102336625
26083.06210812099,28612.82817849703,31203.405501878722,33879.96460493088,36613.30408624903,39352.635720054655,42076.044108621216,44756.19950431586,47401.28422733551,49951.8463086982,52359.31803865579,54562.134509027346,56478.4645700229,57972.58219943123,58866.8953311834,58932.35582966252,58012.66799979881,56058.90558412477,53133.34356542612,49502.03466023502,45428.899572041846,41151.222267739664,36803.51304062904,32405.88271023781,27799.042209454583
41509.14696956847,45563.298983463894,49685.01233247026,53890.35261261942,58097.38750973207,62190.085188639045,66083.25197608971,69684.1952807321,72933.07787673497,75700.74800061478,77897.93585258402,79497.12617989008,80591.04892969216,81427.30499792132,82340.29632410052,82797.5590914363,81620.72487951495,78396.96885766827,74267.44919243225,70399.53717295303,66484.21716129637,62057.278993299034,56907.37380783812,50992.08485644023,44165.97347208854
