z_eff_0,z_eff_1,z_eff_2,z_eff_3,z_eff_4,z_eff_5,z_eff_6,z_eff_7,z_eff_8,z_eff_9,z_eff_10,z_eff_11,z_eff_12,z_eff_13,z_eff_14,z_eff_15,z_eff_16,z_eff_17,z_eff_18,z_eff_19,z_eff_20,z_eff_21,z_eff_22,z_eff_23,z_eff_24,z_eff_25,z_eff_26,z_eff_27,z_eff_28,z_eff_29,z_eff_30,z_eff_31,z_eff_32,z_eff_33,z_eff_34,z_eff_35,z_eff_36,z_eff_37,z_eff_38,z_eff_39,z_eff_40
13.4111,13.3889475,13.3238735,13.217964,13.073326,12.892098,12.676462,12.428767,12.152738,11.852929,11.533939,11.2003,10.855783,10.50375,10.14752,9.789997,9.433514,9.080262,8.732058,8.390166,8.052909,7.722601,7.4009533,7.088288,6.7847753,6.490362,6.2048926,5.9237533,5.647133,5.3786416,5.1176085,4.8635106,4.5898604,4.3215866,4.0565915,3.7257078,3.336372,2.9698968,2.2517052,1.4022436,1.0480571
12.451605,12.394822,12.234577,11.986053,11.664482,11.285158,10.863444,10.414676,9.953311,9.493259,9.0484,8.631604,8.247522,7.8966,7.579134,7.293824,7.0372825,6.8059254,6.5958457,6.402679,6.22003,6.04528,5.876249,5.710068,5.544928,5.379293,5.212085,5.039285,4.860805,4.6798735,4.4963775,4.310569,4.1003675,3.8874345,3.6699588,3.3878236,3.049565,2.7267191,2.0837042,1.3278562,1.0246398
10.389385,10.280977,9.989233,9.564416,9.0568695,8.517006,7.9952717,7.538916,7.1617885,6.857688,6.620089,6.441724,6.3093805,6.2068715,6.1181984,6.0328655,5.947564,5.8595066,5.766724,5.668413,5.562257,5.448848,5.329111,5.2032776,5.0717573,4.9349217,4.7932096,4.6441245,4.488391,4.3292594,4.1670275,4.0021744,3.8156688,3.6264164,3.4328187,3.182109,2.8816097,2.5937922,2.0114305,1.3159966,1.024638
11.234341,11.189072,11.061293,10.863061,10.606482,10.303707,9.966947,9.608436,9.240217,8.874196,8.522247,8.195293,7.8965516,7.6253037,7.380718,7.160613,6.961044,6.777927,6.6073256,6.4455094,6.2872214,6.130516,5.974132,5.816285,5.6561375,5.4930696,5.3267627,5.154193,4.975703,4.7944074,4.610406,4.4240365,4.214971,4.00308,3.7863896,3.507895,3.175091,2.8543856,2.1931853,1.3877287,1.0293454
13.755341,13.731482,13.661617,13.5483265,13.394216,13.201927,12.974146,12.713765,12.425375,12.11459,11.787061,11.44832,11.102775,10.754233,10.406436,10.062365,9.723987,9.393098,9.0708685,8.75757,8.450522,8.150905,7.859267,7.574841,7.2968507,7.02437,6.7565556,6.4879518,6.218274,5.951274,5.6861496,5.422526,5.130673,4.8385653,4.543318,4.165624,3.716109,3.2878923,2.4394774,1.4428205,1.0391175
14.443723,14.418157,14.343269,14.221791,14.056481,13.850138,13.605607,13.325959,13.016107,12.682069,12.329906,11.965563,11.593856,11.218997,10.845124,10.475577,10.112624,9.758347,9.414133,9.080386,8.754715,8.438268,8.131482,7.8335323,7.543526,7.260393,6.983129,6.7063327,6.429527,6.1560683,5.8849483,5.615597,5.318885,5.021748,4.7208576,4.337615,3.8822026,3.445206,2.5591607,1.4929653,1.0288591
13.0176325,13.010367,12.988779,12.953182,12.903896,12.841253,12.765597,12.677288,12.576673,12.4641,12.339939,12.20452,12.057688,11.899043,11.728199,11.544928,11.349189,11.140934,10.920283,10.687578,10.439376,10.178061,9.905911,9.623539,9.331842,9.031609,8.723688,8.402364,8.069035,7.730578,7.387398,7.040272,6.6484246,6.252075,5.847778,5.324745,4.6989365,4.1016617,2.927996,1.5639237,1.0261765
12.411467,12.322006,12.075995,11.7070265,11.24876,10.734925,10.199311,9.674569,9.181081,8.731825,8.33961,8.015269,7.7535768,7.5411797,7.364735,7.2130857,7.077942,6.9512777,6.826923,6.701352,6.569317,6.430032,6.283864,6.130429,5.969994,5.8029294,5.6297283,5.4473195,5.2566123,5.061632,4.8627605,4.660595,4.431749,4.1994553,3.961723,3.6538434,3.2849047,2.93142,2.220323,1.3755826,1.0246365
13.683505,13.582622,13.309316,12.907642,12.421734,11.895792,11.374063,10.898268,10.483655,10.129568,9.835077,9.598112,9.407322,9.246697,9.100388,8.957578,8.814023,8.665968,8.510772,8.347379,8.17202,7.9858265,7.7903214,7.5858045,7.3728733,7.1520705,6.924036,6.684411,6.434313,6.1791377,5.9193025,5.6555343,5.356375,5.0530634,4.7430663,4.3406167,3.858179,3.3978846,2.4914682,1.4376242,1.0247204
13.665902,13.507774,13.081406,12.458892,11.712437,10.914352,10.136999,9.448406,8.871225,8.400863,8.032268,7.7588663,7.5618267,7.416162,7.2971435,7.188111,7.0829487,6.97632,6.864454,6.7458076,6.6169353,6.4784293,6.3315263,6.176566,6.0141335,5.8447723,5.6691017,5.483966,5.2903337,5.092386,4.890521,4.6853604,4.452853,4.216937,3.9756377,3.662739,3.2876546,2.928995,2.2126691,1.367989,1.0246365
12.66837,12.661273,12.63981,12.603724,12.552767,12.486704,12.405312,12.308435,12.196474,12.07016,11.930248,11.777499,11.612539,11.435925,11.248213,11.049925,10.841511,10.623385,10.395959,10.159628,9.911367,9.653273,9.387255,9.113711,8.83328,8.546479,8.253895,7.950168,7.6364,7.318689,6.9972515,6.67267,6.307514,5.9384537,5.5621557,5.0766006,4.496187,3.9411917,2.8410702,1.5502148,1.0265952
9.633605,9.61924,9.579533,9.5195675,9.444435,9.359238,9.269088,9.178741,9.089123,8.998858,8.906553,8.810852,8.71064,8.60493,8.492743,8.373413,8.2466755,8.112273,7.970016,7.819795,7.6593175,7.4897013,7.3120575,7.12655,6.933633,6.733713,6.527292,6.31084,6.085253,5.854921,5.620158,5.381545,5.1124077,4.83899,4.558732,4.1971087,3.7643256,3.347378,2.4967155,1.4711726,1.0246439
12.058682,12.046269,12.009446,11.948845,11.865108,11.758893,11.630883,11.481867,11.313487,11.127911,10.927332,10.713926,10.489552,10.255889,10.014608,9.767189,9.514842,9.258703,8.999744,8.738694,8.473285,8.205544,7.937156,7.6684546,7.399838,7.131554,6.8638487,6.592035,6.316776,6.0427747,5.769905,5.49829,5.1975737,4.897184,4.594681,4.208685,3.7496102,3.3136954,2.455076,1.4468595,1.0373057
13.241612,13.223321,13.169717,13.082716,12.964254,12.816297,12.64084,12.440041,12.217346,11.976977,11.723187,11.46011,11.190799,10.917737,10.643357,10.369473,10.097068,9.826995,9.559681,9.294946,9.029823,8.765234,8.501715,8.2385845,7.9753666,7.711491,7.44653,7.175386,6.898224,6.6193953,6.338526,6.05567,5.739447,5.419841,5.0935473,4.674314,4.173791,3.6920495,2.7132585,1.5363348,1.0253645
12.835805,12.828328,12.805638,12.767352,12.713091,12.642491,12.555203,12.4509535,12.330037,12.193099,12.040814,11.87388,11.693028,11.499005,11.292562,11.074474,10.845537,10.606505,10.358143,10.101213,9.832834,9.555541,9.271621,8.981731,8.686694,8.38718,8.083878,7.771297,7.450616,7.1280785,6.803894,6.478579,6.11442,5.7484713,5.3778086,4.9009895,4.331903,3.7912114,2.7359107,1.5129665,1.0350544
13.7943735,13.774332,13.715443,13.619568,13.488593,13.324434,13.129046,12.904562,12.654575,12.383561,12.09603,11.796411,11.488269,11.174719,10.85882,10.543046,10.229076,9.918451,9.612214,9.310702,9.010979,8.71456,8.422397,8.133982,7.8488455,7.5663652,7.285999,7.002011,6.7144375,6.4277916,6.1414695,5.85531,5.536337,5.2159305,4.890919,4.4730687,3.9746659,3.4994893,2.561614,1.4652027,1.0264413
9.321965,9.295862,9.222595,9.109738,8.964881,8.795636,8.609641,8.414329,8.21479,8.014706,7.8177414,7.6272182,7.443518,7.2655196,7.092084,6.9223237,6.755678,6.591575,6.42945,6.268751,6.107115,5.944956,5.7826033,5.619596,5.455662,5.290492,5.1238847,4.9525585,4.7767186,4.5993466,4.4203076,4.2397428,4.0371265,3.8323,3.6233175,3.3538392,3.031522,2.7225058,2.0956023,1.3441604,1.0248073
11.857984,11.826741,11.73638,11.591962,11.398586,11.161392,10.885572,10.576555,10.241732,9.889666,9.528945,9.167845,8.81196,8.465497,8.132548,7.815828,7.5162244,7.234405,6.970191,6.7222066,6.4869657,6.26372,6.051276,5.847581,5.65088,5.459425,5.2717414,5.083361,4.89355,4.7046933,4.5160093,4.3271613,4.1165924,3.9045112,3.688719,3.4110382,3.079297,2.7615395,2.1187072,1.3499129,1.0248634
12.964095,12.94357,12.883214,12.784868,12.650396,12.481695,12.2807,12.04951,11.7915,11.510818,11.211651,10.898141,10.573828,10.2419195,9.905588,9.5676565,9.23047,8.896242,8.566804,8.243439,7.924738,7.612847,7.3092747,7.0142474,6.7277827,6.449662,6.1795707,5.913013,5.6499653,5.3936195,5.143156,4.897977,4.6325808,4.3705707,4.109328,3.781379,3.394669,3.0273402,2.2932405,1.4143642,1.0361466
9.753811,9.691632,9.524807,9.282926,8.995624,8.692571,8.403455,8.155834,7.9550714,7.793218,7.6621327,7.5536985,7.4600253,7.373355,7.2860427,7.1933036,7.094079,6.987566,6.8732543,6.75104,6.619007,6.478217,6.3298297,6.1741934,6.011845,5.84326,5.668971,5.4860578,5.295348,5.100621,4.902183,4.7005553,4.473104,4.2421527,4.0055923,3.70021,3.3346384,2.9829137,2.2650898,1.3997682,1.0247719
9.799801,9.783807,9.737361,9.662771,9.562363,9.438481,9.293499,9.129904,8.951153,8.761285,8.564352,8.364243,8.163415,7.9635863,7.7664294,7.572968,7.38337,7.197697,7.0156856,6.836603,6.6577344,6.4792414,6.3011303,6.122581,5.9430776,5.762094,5.579276,5.3909554,5.1972957,5.0015736,4.8036513,4.60371,4.3790784,4.1517,3.9194121,3.6198049,3.2613885,2.9173207,2.2191954,1.382186,1.0250877
9.811853,9.802532,9.775034,9.730063,9.668338,9.590587,9.4975605,9.390089,9.269658,9.138144,8.997444,8.8494005,8.695315,8.536204,8.373066,8.20663,8.037263,7.8652697,7.690799,7.5137744,7.3320622,7.1465387,6.9579062,6.7659693,6.570737,6.3721538,6.170263,5.9614577,5.746188,5.5281277,5.30725,5.083824,4.833267,4.57936,4.319567,3.985425,3.5860837,3.2009835,2.4101305,1.450134,1.0248092
14.0442095,14.024326,13.965952,13.871014,13.741453,13.579243,13.386391,13.165044,12.918458,12.650561,12.365317,12.066605,11.757372,11.440081,11.117157,10.7906885,10.462287,10.13345,9.805429,9.479132,9.152253,8.827054,8.505342,8.187443,7.8736877,7.564212,7.259101,6.953301,6.6473126,6.3457174,6.0480857,5.7542167,5.4326105,5.1132917,4.793461,4.3890843,3.9103904,3.4557483,2.555312,1.4880774,1.0403606
14.075304,14.067184,14.043516,14.005339,13.953695,13.889637,13.814223,13.728495,13.633167,13.528771,13.415848,13.294809,13.164823,13.024432,12.872198,12.706841,12.527263,12.332377,12.121454,11.894251,11.646204,11.379673,11.097131,10.799186,10.486959,10.161512,9.824028,9.468106,9.09561,8.714817,8.326485,7.9317956,7.4835205,7.0286717,6.5634255,5.9591765,5.2348933,4.54357,3.1913247,1.6293112,1.0246365
10.442276,10.413598,10.333168,10.209405,10.050748,9.865668,9.662661,9.4500885,9.23468,9.022177,8.81829,8.628115,8.4517145,8.286596,8.130241,7.9800515,7.8333197,7.687337,7.539834,7.3891606,7.2313814,7.0666885,6.895667,6.717951,6.5337024,6.34313,6.146591,5.9403424,5.7252407,5.5057793,5.2822824,5.0553503,4.798318,4.5376124,4.271016,3.9253647,3.511103,3.1150293,2.3264616,1.3993164,1.0246633
10.369605,10.345019,10.275291,10.166479,10.024658,9.855928,9.666417,9.462139,9.247634,9.026557,8.802563,8.579051,8.357165,8.136892,7.9181952,7.7011995,7.486227,7.273564,7.0634,6.855795,6.6485386,6.4426966,6.239055,6.0373764,5.8374605,5.639003,5.4417415,5.2417455,5.039139,4.8371673,4.6354694,4.4339814,4.209531,3.9842567,3.7560055,3.4626188,3.1126254,2.779361,2.1176343,1.3396357,1.0259556
14.653332,14.643364,14.613488,14.563755,14.494224,14.40497,14.296095,14.167784,14.020916,13.856789,13.67673,13.482055,13.273783,13.052774,12.819891,12.575906,12.321467,12.057166,11.783563,11.501158,11.206665,10.902445,10.590604,10.271561,9.945971,9.614344,9.2772455,8.928659,8.569715,8.2070465,7.8407683,7.4713984,7.0571456,6.638675,6.2120066,5.662901,5.007263,4.3788476,3.1250525,1.6430434,1.0268134
9.687142,9.641405,9.515476,9.326301,9.0908575,8.826169,8.549285,8.276647,8.018081,7.7794323,7.5664573,7.383953,7.228927,7.09445,6.973609,6.8607483,6.7518535,6.6430535,6.5314074,6.41529,6.2913566,6.1597753,6.0212507,5.875736,5.7235994,5.5652356,5.4011316,5.2284174,5.047931,4.863424,4.6752415,4.4839373,4.2675605,4.047891,3.8230243,3.5320241,3.183366,2.8489532,2.1726043,1.3648758,1.0246366
8.81656,8.796376,8.738322,8.646154,8.52365,8.374613,8.202877,8.012401,7.8081284,7.5955925,7.3803363,7.1676183,6.96035,6.7602315,6.568898,6.387077,6.214302,6.049984,5.8931746,5.7424192,5.59466,5.4492984,5.3057046,5.1626253,5.019246,4.874818,4.728817,4.578169,4.422913,4.2656746,4.106347,3.9451072,3.7636292,3.5797298,3.3917131,3.1489089,2.8581707,2.579033,2.0086997,1.3208722,1.0246569
8.874577,8.856257,8.803998,8.721854,8.613893,8.4842005,8.3368845,8.176022,8.00516,7.827532,7.646374,7.4646993,7.283517,7.1028137,6.922559,6.7427535,6.56343,6.3845835,6.2062626,6.0285935,5.8498993,5.6712365,5.493528,5.316866,5.1413894,4.967141,4.794156,4.6194515,4.443311,4.2684693,4.094704,3.9219756,3.7313695,3.5409596,3.348982,3.10435,2.8135855,2.5366108,1.9788946,1.3114401,1.0287526
10.34117,10.324396,10.27568,10.197435,10.092091,9.962093,9.809914,9.638118,9.450017,9.249376,9.039977,8.825447,8.607993,8.389084,8.170159,7.952228,7.735716,7.5209603,7.3081203,7.097095,6.8855433,6.674431,6.464532,6.255628,6.047664,5.8405094,5.634082,5.424635,5.212483,5.001044,4.7900867,4.579624,4.3462477,4.1124187,3.8759563,3.5736196,3.213758,2.8706086,2.184121,1.3686295,1.0285001
10.075998,10.003382,9.803379,9.502794,9.128489,8.707388,8.266469,7.8318357,7.420131,7.0422926,6.709116,6.4298224,6.2009015,6.012405,5.854379,5.7184296,5.5981984,5.487519,5.381554,5.2773585,5.170836,5.0610175,4.9478097,4.8306255,4.709409,4.5841966,4.45515,4.3199816,4.1792054,4.035578,3.8892941,3.7407322,3.573094,3.4029708,3.2288713,3.003887,2.7343554,2.4754999,1.9447459,1.3027018,1.0246508
10.060108,10.037737,9.972817,9.868661,9.728599,9.555995,9.354257,9.126954,8.879014,8.616173,8.34419,8.068644,7.793528,7.522004,7.257162,7.001238,6.7553415,6.520422,6.296822,6.0840244,5.879812,5.6841073,5.4964037,5.3154616,5.1401515,4.969293,4.8018556,4.634254,4.465954,4.2989106,4.1324396,3.9662027,3.7820284,3.5967767,3.4084096,3.1673307,2.8798892,2.6034048,2.0325496,1.3357313,1.0250266
9.743236,9.643925,9.376851,8.988341,8.524796,8.032678,7.5584817,7.145716,6.8067064,6.5350575,6.324075,6.1664305,6.049729,5.959046,5.879633,5.801894,5.722961,5.64045,5.552731,5.459243,5.3581576,5.2501025,5.1359916,5.0161443,4.8910093,4.760984,4.6265097,4.485426,4.3383937,4.188291,4.035371,3.8800466,3.7050846,3.527496,3.3456814,3.1112108,2.8305392,2.5603807,2.00309,1.324687,1.0251808
14.776819,14.74381,14.647524,14.49209,14.281672,14.020479,13.712787,13.363145,12.978437,12.566949,12.137009,11.696756,11.252613,10.8100815,10.374565,9.950297,9.539962,9.145998,8.769879,8.411708,8.068578,7.7412376,7.4295683,7.132108,6.8472967,6.5734034,6.3088136,6.047579,5.7887316,5.535214,5.2856917,5.0393395,4.768017,4.497552,4.225008,3.876598,3.462297,3.0685532,2.293239,1.3878286,1.0278466
14.743481,14.622425,14.2984495,13.830392,13.277175,12.697792,12.1512575,11.692282,11.330674,11.04932,10.830717,10.657583,10.514508,10.38706,10.261026,10.127527,9.984634,9.830902,9.66537,9.48775,9.294857,9.088317,8.869938,8.640241,8.400043,8.150077,7.891173,7.6187897,7.3342347,7.0433946,6.74677,6.445184,6.104052,5.757583,5.402652,4.943555,4.3938165,3.8659298,2.8065503,1.549883,1.02465
11.845604,11.828582,11.779517,11.701419,11.597314,11.470248,11.323295,11.159523,10.981689,10.792367,10.594143,10.389484,10.179758,9.965757,9.748256,9.527935,9.305347,9.080985,8.855162,8.627936,8.396658,8.162599,7.9267516,7.68891,7.44903,7.2069683,6.9626713,6.7114925,6.4538693,6.194224,5.932392,5.6685724,5.3728933,5.0741754,4.769495,4.377168,3.9084444,3.4588792,2.5546155,1.4783767,1.0251943
9.417945,9.392035,9.318573,9.20398,9.054697,8.8771925,8.677967,8.463555,8.240585,8.015733,7.7956624,7.5865216,7.3902144,7.20648,7.0349975,6.874637,6.723206,6.5784254,6.4380736,6.3,6.1602874,6.0182495,5.873556,5.725197,5.5728035,5.416123,5.2551184,5.0866904,4.9113545,4.7325525,4.5504804,4.365582,4.15663,3.944586,3.7275932,3.4468439,3.1104867,2.7878938,2.1347797,1.3540523,1.0246457
14.269587,14.2274275,14.107679,13.920452,13.675898,13.384219,13.055674,12.700611,12.329841,11.954432,11.585439,11.233103,10.901012,10.589358,10.298219,10.026247,9.770226,9.526779,9.292518,9.064029,8.835115,8.604617,8.371889,8.135223,7.893921,7.6474686,7.3956985,7.133735,6.862285,6.58656,6.3067822,6.023537,5.7043896,5.3812733,5.051392,4.6256714,4.116519,3.6290767,2.6562457,1.5079865,1.0359601
9.438853,9.424391,9.381953,9.312972,9.218897,9.101196,8.9613695,8.801042,8.62289,8.430223,8.226376,8.014618,7.797618,7.577713,7.357204,7.137958,6.9212627,6.7083006,6.499878,6.296265,6.0959535,5.899747,5.7080474,5.520449,5.336531,5.155762,4.977652,4.798827,4.6191254,4.440885,4.263581,4.0869613,3.8918896,3.696248,3.4979386,3.24486,2.9436743,2.6546917,2.06235,1.3431171,1.0260543
10.710475,10.690355,10.63181,10.537567,10.410375,10.253014,10.068296,9.8592005,9.630039,9.385929,9.132011,8.873259,8.613193,8.354574,8.100103,7.8516855,7.610182,7.37631,7.1502724,6.9315414,6.7172923,6.507831,6.303099,6.1020603,5.9038677,5.707629,5.512615,5.314544,5.113255,4.9119015,4.7100406,4.5076013,4.2809825,4.052759,3.8207748,3.521533,3.163844,2.822767,2.1446009,1.3474848,1.0266931
14.316166,14.269802,14.137799,13.930821,13.659573,13.33482,12.967389,12.568281,12.14968,11.724467,11.305517,10.904857,10.527615,10.175386,9.849622,9.549847,9.273067,9.016061,8.775253,8.546567,8.323516,8.103944,7.8861265,7.667477,7.446533,7.222077,6.993345,6.7556887,6.5093584,6.258692,6.0037036,5.7448153,5.453046,5.156691,4.852913,4.4610443,3.992135,3.5402062,2.6187677,1.5084014,1.02464
14.355896,14.354724,14.350201,14.340816,14.325059,14.301429,14.26843,14.224594,14.168633,14.09938,14.015683,13.916447,13.800809,13.6680355,13.517419,13.348485,13.16104,12.954905,12.730139,12.487134,12.221773,11.936934,11.635445,11.318163,10.98636,10.641195,10.283928,9.907884,9.514978,9.113787,8.705041,8.289922,7.8191323,7.341627,6.853323,6.219875,5.460974,4.736093,3.3150487,1.669109,1.0257123
9.550385,9.533237,9.485749,9.413861,9.323523,9.220695,9.111352,9.001039,8.890618,8.778157,8.661701,8.539403,8.410228,8.273552,8.128766,7.9757595,7.81506,7.647209,7.4727893,7.2924385,7.1046014,6.911001,6.713196,6.511743,6.307282,6.1003346,5.891411,5.677185,5.4584403,5.239058,5.0191493,4.7989955,4.5545726,4.3093314,4.0612226,3.7444868,3.3673666,3.0070522,2.280468,1.4085011,1.0334473
8.89744,8.875224,8.812801,8.716512,8.592713,8.447783,8.288125,8.119901,7.9465566,7.7699084,7.5917587,7.4137883,7.236576,7.06013,6.884444,6.709719,6.5364203,6.364986,6.195656,6.0283885,5.861456,5.6954966,5.530908,5.3673368,5.204505,5.0420623,4.8797283,4.7144027,4.5461464,4.377517,4.20824,4.0383,3.8488665,3.6578918,3.4634526,3.2138405,2.9158628,2.6297767,2.0439446,1.3346652,1.0251067
9.114169,9.108845,9.093066,9.067129,9.031329,8.985972,8.931367,8.867847,8.795898,8.7161,8.629042,8.53527,8.434892,8.327789,8.213851,8.092947,7.9649105,7.8295627,7.6867857,7.536536,7.3763204,7.2074165,7.031074,6.8474827,6.657093,6.4603057,6.2576056,6.045149,5.823834,5.598284,5.3688097,5.1360054,4.8724,4.605186,4.3320923,3.977973,3.5535958,3.1482153,2.3439596,1.4017031,1.0247846
10.463129,10.4040365,10.24628,10.019158,9.752012,9.47421,9.215124,9.001726,8.835954,8.704744,8.594849,8.493783,8.395276,8.296209,8.193532,8.085079,7.9698315,7.846851,7.7154665,7.5753765,7.423738,7.261788,7.090832,6.911085,6.723113,6.5274634,6.324776,6.111211,5.8878427,5.659589,5.4268956,5.1904783,4.9221225,4.6499414,4.371708,4.0103374,3.5770125,3.163634,2.3479471,1.3978779,1.0246366
8.795952,8.751577,8.633566,8.464603,8.267404,8.064706,7.879251,7.7318525,7.6232805,7.5422916,7.477491,7.418107,7.3584404,7.2953672,7.225833,7.147902,7.061095,6.965031,6.8595467,6.7447834,6.619078,6.4836287,6.3396544,6.1875753,6.028026,5.8615894,5.6888947,5.5071273,5.3171906,5.1229053,4.9246354,4.722949,4.4953127,4.264003,4.026906,3.7208588,3.3544624,3.0015945,2.2792864,1.4060702,1.0246365
9.561845,9.500419,9.331953,9.080189,8.768919,8.421989,8.063282,7.7157445,7.3922696,7.0996976,6.8447347,6.6328487,6.4594917,6.315055,6.1899633,6.076702,5.9704533,5.866623,5.7618103,5.6543117,5.5413113,5.4227085,5.2990274,5.1702776,5.036794,4.8989244,4.757069,4.6091022,4.455654,4.299527,4.1409435,3.9802747,3.800316,3.6179502,3.431506,3.1923058,2.9065726,2.6309164,2.0569384,1.3512795,1.0311319
12.18035,12.1737795,12.153857,12.120273,12.0727215,12.010912,11.934569,11.843472,11.737797,11.617967,11.484428,11.337646,11.178041,11.006021,10.821992,10.626447,10.41996,10.203079,9.976418,9.740668,9.493474,9.237075,8.973527,8.703506,8.427857,8.1472845,7.8624983,7.5688243,7.267373,6.963656,6.6578674,6.350468,6.0075183,5.662148,5.311266,4.861826,4.326111,3.8130016,2.783064,1.5548754,1.0321523
10.600583,10.586037,10.543259,10.47355,10.378223,10.258616,10.11609,9.952131,9.769267,9.570649,9.359453,9.138796,8.911212,8.678919,8.444099,8.208542,7.9735017,7.7401357,7.5092673,7.281247,7.054303,6.829514,6.6075945,6.388308,6.1714473,5.9566875,5.743747,5.528761,5.3118076,5.0960503,4.88111,4.6668873,4.4300036,4.1927004,3.952801,3.6469054,3.283086,2.9357138,2.2362187,1.401095,1.0487969
14.198227,14.185691,14.149356,14.091132,14.012948,13.916744,13.804484,13.678157,13.539845,13.391691,13.235844,13.074246,12.907029,12.733408,12.5525875,12.363604,12.1652565,11.956315,11.735784,11.502977,11.253177,10.988166,10.7098675,10.418488,10.114806,9.799582,9.473728,9.131086,8.773279,8.408005,8.035887,7.657969,7.229511,6.7949014,6.3504076,5.773923,5.083267,4.423291,3.1258392,1.61883,1.025451
10.127445,10.106714,10.050934,9.969728,9.872727,9.769568,9.669893,9.582502,9.507282,9.438782,9.371487,9.300183,9.222043,9.135451,9.038832,8.931169,8.81217,8.68159,8.539365,8.385678,8.21803,8.038109,7.8475904,7.646973,7.4370313,7.218474,6.992078,6.753777,6.5047574,6.2503,5.9908705,5.727218,5.4286413,5.1255946,4.8154435,4.413656,3.9322865,3.4712675,2.551595,1.4676845,1.0246474
9.909614,9.889573,9.832463,9.742807,9.625146,9.484045,9.324091,9.1498785,8.965784,8.776056,8.584941,8.396394,8.211885,8.031616,7.855743,7.684041,7.515772,7.35013,7.186204,7.022932,6.857353,6.6895103,6.5194597,6.346471,6.170215,5.990382,5.8068414,5.6161523,5.4187007,5.2179766,5.0140185,4.8071613,4.574396,4.3381467,4.0961447,3.7841973,3.4109592,3.0512261,2.3131034,1.4184767,1.0246526
12.077557,12.04602,11.960245,11.833496,11.679049,11.5102005,11.340264,11.181522,11.0352955,10.896334,10.75931,10.619285,10.474496,10.324786,10.170005,10.009736,9.843209,9.669611,9.488261,9.298656,9.097078,8.884848,8.663272,8.432294,8.192326,7.9437714,7.687186,7.4175806,7.136125,6.8488317,6.556144,6.258868,5.921681,5.5796337,5.229827,4.775841,4.2316976,3.7119658,2.6875434,1.4950517,1.0246385
9.142784,9.076486,8.900347,8.648525,8.35522,8.054659,7.7810726,7.5657296,7.4091444,7.2934046,7.200373,7.1132126,7.025723,6.9370804,6.846504,6.7530785,6.6557035,6.5532684,6.4450135,6.3306723,6.2083206,6.0786724,5.9424524,5.799673,5.6506834,5.4958324,5.335551,5.167129,4.9913144,4.8115997,4.628288,4.441883,4.2315087,4.0177937,3.7988012,3.5160568,3.1775057,2.851633,2.1841388,1.3768497,1.0246371
9.765785,9.748845,9.700292,9.623528,9.5219755,9.3990755,9.258296,9.103167,8.937662,8.766023,8.592488,8.421009,8.253115,8.089098,7.929208,7.77309,7.619591,7.467484,7.315498,7.162299,7.004484,6.842082,6.675275,6.50341,6.3263526,6.144023,5.956529,5.760365,5.5561757,5.347941,5.1358876,4.9205165,4.677284,4.4303746,4.177562,3.850764,3.4594157,3.0835323,2.3223026,1.4116108,1.0246725
